nom_commune_postal;code_postal;latitude;longitude;code_departement
SENLECQUES;62240;50.6500062435;1.93647679876;62
SENLIS;62310;50.5345389344;2.14734408463;62
SERICOURT;62270;50.2955629239;2.31306293309;62
SERQUES;62910;50.7907495973;2.20166097242;62
SERVINS;62530;50.4073388544;2.63620262652;62
SETQUES;62380;50.7145017028;2.15645765074;62
SIBIVILLE;62270;50.3047427649;2.33129283098;62
SIMENCOURT;62123;50.2544725245;2.63378258972;62
SIRACOURT;62130;50.3707474842;2.26790984038;62
SOMBRIN;62810;50.2376406968;2.50522767518;62
SORRUS;62170;50.4564208466;1.71453079549;62
SOUASTRE;62111;50.1493830163;2.57000343449;62
SOUCHEZ;62153;50.388730428;2.74349744668;62
LE SOUICH;62810;50.2233905;2.36160198411;62
SURQUES;62850;50.7434489941;1.92294829855;62
SUS ST LEGER;62810;50.2394092727;2.43472712358;62
TANGRY;62550;50.4621592652;2.36013300414;62
TARDINGHEN;62179;50.8654992895;1.64282403638;62
TENEUR;62134;50.4521719287;2.22043017933;62
TERNAS;62127;50.3394097594;2.39775976719;62
THELUS;62580;50.350962843;2.79959112856;62
THEROUANNE;62129;50.6288197176;2.25105673076;62
THIEMBRONNE;62560;50.6239861501;2.04691534962;62
LA THIEULOYE;62130;50.4137694617;2.43289315348;62
THIEVRES;62760;50.1320744532;2.44789711987;62
TIGNY NOYELLE;62180;50.3549622929;1.70803750479;62
TILLOY LES HERMAVILLE;62690;50.3286181773;2.55390925943;62
TILLOY LES MOFFLAINES;62217;50.2772825816;2.82150381922;62
TILLY CAPELLE;62134;50.4443030623;2.1871596899;62
TILQUES;62500;50.7728122391;2.20152463188;62
TINCQUES;62127;50.3598646909;2.49403198382;62
TINGRY;62830;50.6110233696;1.72199394641;62
TOLLENT;62390;50.2775872362;2.01380158526;62
TORCY;62310;50.483966834;2.02072690969;62
TORTEFONTAINE;62140;50.3354918555;1.91483333867;62
TORTEQUESNE;62490;50.2909229989;3.03256081417;62
LE TOUQUET PARIS PLAGE;62520;50.5083984501;1.59923820583;62
TOURNEHEM SUR LA HEM;62890;50.7916214471;2.04769169432;62
TRAMECOURT;62310;50.46970334;2.15213924885;62
LE TRANSLOY;62450;50.0502514612;2.89232344;62
TRESCAULT;62147;50.0904387311;3.09682034258;62
TROISVAUX;62130;50.4116603363;2.34375575662;62
TUBERSENT;62630;50.5216866473;1.69918169379;62
VACQUERIE LE BOUCQ;62270;50.2700526673;2.2075282322;62
VACQUERIETTE ERQUIERES;62140;50.3228879351;2.07435637725;62
VALHUON;62550;50.4342829706;2.38336806426;62
VAUDRICOURT;62131;50.4996012728;2.61877656623;62
VAUDRINGHEM;62380;50.6540835736;2.02409481692;62
VAULX;62390;50.2710456344;2.1045646963;62
VAULX VRAUCOURT;62159;50.1439845718;2.90458316152;62
VELU;62124;50.1007618527;2.97411822884;62
VENDIN LES BETHUNE;62232;50.5464095644;2.60682652334;62
VENDIN LE VIEIL;62880;50.4703783932;2.85384547397;62
VERCHIN;62310;50.493379155;2.17923063627;62
VERCHOCQ;62560;50.5548367541;2.04003605108;62
VERLINCTHUN;62830;50.6285938608;1.69225464674;62
VERMELLES;62980;50.4869056542;2.75733602392;62
VERQUIGNEUL;62113;50.5030883097;2.66214119709;62
VERQUIN;62131;50.5014162013;2.64245100087;62
VERTON;62180;50.4023869418;1.65093274373;62
VIEIL HESDIN;62770;50.3632756728;2.1130630782;62
VIEILLE CHAPELLE;62136;50.5929100116;2.71744022097;62
VIEILLE EGLISE;62162;50.9332624726;2.07653957537;62
VIEIL MOUTIER;62240;50.6624676779;1.91064000839;62
VILLERS AU BOIS;62144;50.3774575605;2.66415892943;62
VILLERS AU FLOS;62450;50.0787621287;2.90542012766;62
VILLERS BRULIN;62690;50.3727264691;2.52941539032;62
VILLERS CHATEL;62690;50.3751045916;2.58988048072;62
VILLERS LES CAGNICOURT;62182;50.2253150593;3.01039978275;62
VILLERS L HOPITAL;62390;50.2291696538;2.21010808284;62
VILLERS SIR SIMON;62127;50.3148651908;2.49209480845;62
VIMY;62580;50.3776460123;2.81116855896;62
VINCLY;62310;50.5561858278;2.17901178873;62
VIOLAINES;62138;50.5377604504;2.77970850314;62
VIS EN ARTOIS;62156;50.245875467;2.93609831247;62
VITRY EN ARTOIS;62490;50.3256177847;2.98092673342;62
WABEN;62180;50.3822929262;1.65041372546;62
WACQUINGHEN;62250;50.780796244;1.66928695416;62
WAIL;62770;50.3377712798;2.11915213609;62
WAILLY;62217;50.249116803;2.72419041642;62
WAILLY BEAUCAMP;62170;50.4082282743;1.73011785449;62
WAMBERCOURT;62140;50.4340661657;2.0238876189;62
WAMIN;62770;50.4153161017;2.06205464514;62
WANCOURT;62128;50.256058557;2.85524996324;62
WANQUETIN;62123;50.2723730799;2.61412474296;62
WARDRECQUES;62120;50.7053320588;2.34558119432;62
WARLENCOURT EAUCOURT;62450;50.0811867179;2.79134969906;62
WARLINCOURT LES PAS;62760;50.1841807304;2.50628872795;62
WARLUS;62123;50.2793115608;2.66486908357;62
WARLUZEL;62810;50.2311660847;2.46913010596;62
LE WAST;62142;50.750004796;1.79828909838;62
BEAUVOIR WAVANS;62390;50.2165851287;2.1653582453;62
WAVRANS SUR L AA;62380;50.6749530079;2.13817752788;62
WAVRANS SUR TERNOISE;62130;50.409386121;2.2840999024;62
WESTREHEM;62960;50.5447817916;2.34356634513;62
WICQUINGHEM;62650;50.5725871336;1.95032069551;62
WIDEHEM;62630;50.5841311365;1.65936419487;62
WIERRE AU BOIS;62830;50.651199611;1.76845641503;62
WIERRE EFFROY;62720;50.7718663253;1.73716281389;62
WILLEMAN;62770;50.3594087947;2.16281250365;62
WILLENCOURT;62390;50.2394266639;2.07766867117;62
WILLERVAL;62580;50.3625979947;2.84933464088;62
WIMEREUX;62930;50.7792497892;1.6134323131;62
WIMILLE;62126;50.7649885294;1.64203664126;62
WINGLES;62410;50.4951923669;2.85777326738;62
WIRWIGNES;62240;50.685266842;1.76740602045;62
WISMES;62380;50.6613559583;2.07972084711;62
WISQUES;62219;50.7269504581;2.1911996601;62
WISSANT;62179;50.8883355248;1.68248567418;62
WITTERNESSE;62120;50.6139812013;2.36320125058;62
WITTES;62120;50.6716650445;2.38817871374;62
WIZERNES;62570;50.7153325042;2.22913159655;62
ZOTEUX;62650;50.614922981;1.88746444712;62
ZOUAFQUES;62890;50.8228097659;2.05320953187;62
ZUDAUSQUES;62500;50.7526605163;2.16024730203;62
ZUTKERQUE;62370;50.8528869572;2.05960239074;62
LIBERCOURT;62820;50.482031915;2.99971382524;62
LA CAPELLE LES BOULOGNE;62360;50.7313010692;1.71597979438;62
YTRES;62124;50.0647969783;2.99626975733;62
AIGUEPERSE;63260;46.014833908;3.2012859723;63
AIX LA FAYETTE;63980;45.5069762836;3.52877162272;63
AMBERT;63600;45.5557839461;3.75625356567;63
LES ANCIZES COMPS;63770;45.9331353459;2.80539332166;63
ANTOINGT;63340;45.5004481767;3.18402754188;63
ANZAT LE LUGUET;63420;45.3306191916;3.01194241608;63
APCHAT;63420;45.3738404423;3.14813755867;63
ARCONSAT;63250;45.8981332955;3.71595849831;63
ARDES;63420;45.3984149619;3.11786009543;63
ARLANC;63220;45.4207986655;3.72311154214;63
ARS LES FAVETS;63700;46.2002650376;2.74850375721;63
ARTONNE;63460;46.0058522543;3.15012499904;63
AUBIAT;63260;45.9806227322;3.19256070994;63
AUBIERE;63170;45.7510558385;3.126134119;63
AUBUSSON D AUVERGNE;63120;45.7532116404;3.59888416853;63
AUGEROLLES;63930;45.7367380515;3.63089700637;63
AUGNAT;63340;45.4140216179;3.17930900469;63
AULNAT;63510;45.7931829001;3.17108169057;63
AURIERES;63210;45.6818392854;2.91546780422;63
AUTHEZAT;63114;45.6385828582;3.19313623822;63
AUZAT LA COMBELLE;63570;45.4508101492;3.32589518501;63
AUZELLES;63590;45.6068543824;3.51902613907;63
AVEZE;63690;45.5970951985;2.60615054719;63
AYAT SUR SIOULE;63390;46.0615532638;2.88700603569;63
AYDAT;63970;45.6667878523;2.98447780455;63
BAFFIE;63600;45.4768637549;3.82808996896;63
BAGNOLS;63810;45.4980479842;2.63866750043;63
BANSAT;63570;45.4834504429;3.3603356252;63
BAS ET LEZAT;63310;46.0370937855;3.30812552626;63
BEAULIEU;63570;45.4434163862;3.2857086032;63
BEAUMONT;63110;45.7498745868;3.08667875235;63
BEAUMONT LES RANDAN;63310;45.9963944263;3.38335354791;63
BEAUREGARD L EVEQUE;63116;45.8137742226;3.29884607281;63
BEAUREGARD VENDON;63460;45.9656649406;3.11312148208;63
BERGONNE;63500;45.5097308749;3.21674790663;63
BERTIGNAT;63480;45.6174754909;3.69083488933;63
BESSE ET ST ANASTAISE;63610;45.4967792648;2.90703862997;63
BEURIERES;63220;45.4316094965;3.77865697978;63
BILLOM;63160;45.7251184657;3.32304115809;63
BIOLLET;63640;45.9926597245;2.69344623164;63
BLANZAT;63112;45.8274618701;3.07331572461;63
BLOT L EGLISE;63440;46.0337566478;2.95773350422;63
BONGHEAT;63160;45.7244737269;3.42713550452;63
BORT L ETANG;63190;45.7812457267;3.43542941153;63
BOUDES;63340;45.4522556993;3.18246169871;63
LA BOURBOULE;63150;45.5796236201;2.7501805247;63
BOURG LASTIC;63760;45.6572710215;2.56278019812;63
BOUZEL;63910;45.7801556099;3.31866753421;63
BRASSAC LES MINES;63570;45.4199156591;3.32061008295;63
BRENAT;63500;45.5494693829;3.30961453895;63
LE BREUIL SUR COUZE;63340;45.4671208876;3.26675909597;63
BRIFFONS;63820;45.7007518204;2.65439923771;63
LE BROC;63500;45.5037915614;3.25150034962;63
BROMONT LAMOTHE;63230;45.8322474216;2.81021693697;63
BROUSSE;63490;45.6003729958;3.46386697811;63
LE BRUGERON;63880;45.7117515141;3.74237133965;63
BULHON;63350;45.8848012313;3.39133454384;63
BUSSEOL;63270;45.6933391482;3.2623134791;63
BUSSIERES;63330;46.0639164771;2.64739056246;63
BUSSIERES ET PRUNS;63260;46.0068491978;3.23823283226;63
BUXIERES SOUS MONTAIGUT;63700;46.2017165035;2.8370551426;63
CEBAZAT;63118;45.8318909179;3.10802814876;63
LA CELLE;63620;45.8497369275;2.47438590969;63
CEILLOUX;63520;45.6552162831;3.51622303139;63
CELLES SUR DUROLLE;63250;45.8720497687;3.65199036079;63
LA CELLETTE;63330;46.0955904109;2.72649262532;63
LE CENDRE;63670;45.7178589681;3.19396372923;63
CEYRAT;63122;45.7385665795;3.06427177861;63
CEYSSAT;63210;45.7698934261;2.9244283989;63
CHABRELOCHE;63250;45.8711155066;3.69927199533;63
CHADELEUF;63320;45.5811513709;3.18117536948;63
CHALUS;63340;45.4646474919;3.20803180257;63
CHAMALIERES;63400;45.7747966551;3.0612681838;63
CHAMBON SUR DOLORE;63980;45.4970592625;3.62526275053;63
CHAMBON SUR LAC;63790;45.5602562882;2.86880475585;63
CHAMEANE;63580;45.5198014002;3.43838921924;63
CHAMPAGNAT LE JEUNE;63580;45.4445734596;3.41645424575;63
CHAMPEIX;63320;45.5840997399;3.12859021721;63
CHAMPETIERES;63600;45.5157534837;3.67868280607;63
CHAMPS;63440;46.0616676024;3.09345321573;63
CHANAT LA MOUTEYRE;63530;45.825281343;3.00698253027;63
CHANONAT;63450;45.6953181074;3.08324914721;63
CHAPDES BEAUFORT;63230;45.8923408221;2.85542542398;63
LA CHAPELLE AGNON;63590;45.6297458616;3.62896943409;63
LA CHAPELLE MARCOUSSE;63420;45.4421073659;3.08079339129;63
LA CHAPELLE SUR USSON;63580;45.4637778888;3.39230982633;63
CHAPPES;63720;45.8653394386;3.22674645901;63
CHAPTUZAT;63260;46.0302322013;3.17010831836;63
CHARBONNIER LES MINES;63340;45.4181480729;3.28199342923;63
CHARBONNIERES LES VARENNES;63410;45.8981076915;2.98002956187;63
CHARBONNIERES LES VIEILLES;63410;45.9916492196;3.00764883452;63
CHARENSAT;63640;45.9834200472;2.64390606976;63
CHARNAT;63290;45.9449562685;3.43494838607;63
CHAS;63160;45.7472569761;3.30727070935;63
CHASSAGNE;63320;45.492969211;3.06150388982;63
CHASTREIX;63680;45.5125229995;2.7534823407;63
CHATEAUGAY;63119;45.8537260918;3.09327050267;63
CHATEAUNEUF LES BAINS;63390;46.0254681643;2.88743233345;63
CHATEAU SUR CHER;63330;46.1168680835;2.56878532043;63
CHATELDON;63290;45.9733956022;3.55296275066;63
CHATEL GUYON;63140;45.9206993185;3.0632143777;63
LA CHAULME;63660;45.4716212556;3.95792941378;63
CHAUMONT LE BOURG;63220;45.4581251093;3.76551615562;63
CHAURIAT;63117;45.7437351677;3.27755208061;63
CHAVAROUX;63720;45.8558212715;3.25835959174;63
LE CHEIX;63200;45.9573037327;3.18187928237;63
CHIDRAC;63320;45.5594914487;3.15044914308;63
CISTERNES LA FORET;63740;45.808024859;2.71463037162;63
CLEMENSAT;63320;45.5641956437;3.10521274351;63
CLERLANDE;63720;45.916303528;3.19013272843;63
CLERMONT FERRAND;63000;45.7856492991;3.11554542903;63
CLERMONT FERRAND;63100;45.7856492991;3.11554542903;63
COLLANGES;63340;45.435304448;3.21485301473;63
COMBRAILLES;63380;45.8408553955;2.64157782279;63
COMBRONDE;63460;45.9858171361;3.08063423598;63
COMPAINS;63610;45.4364463518;2.92462564486;63
CONDAT EN COMBRAILLE;63380;45.8621808314;2.56600859259;63
CONDAT LES MONTBOISSIER;63490;45.5577736133;3.47788895135;63
CORENT;63730;45.6605122795;3.19265515129;63
COUDES;63114;45.6105151994;3.20143305932;63
COURGOUL;63320;45.5117810661;3.0464942145;63
COURNOLS;63450;45.6415170829;3.03680111738;63
COURNON D AUVERGNE;63800;45.7429670015;3.18687581638;63
COURPIERE;63120;45.7580183795;3.54121734983;63
LE CREST;63450;45.6887173351;3.13282364947;63
CRESTE;63320;45.5556818427;3.05131458624;63
CREVANT LAVEINE;63350;45.90236787;3.4014570747;63
CROS;63810;45.466906332;2.60796346653;63
LA CROUZILLE;63700;46.1718472306;2.75158999506;63
CULHAT;63350;45.8605302277;3.34367377982;63
CUNLHAT;63590;45.6303425286;3.56287931079;63
DALLET;63111;45.7717717007;3.2385610139;63
DAUZAT SUR VODABLE;63340;45.4713470837;3.0825251658;63
DAVAYAT;63200;45.9471124393;3.11541506144;63
DOMAIZE;63520;45.686410901;3.53308767944;63
DORANGES;63220;45.3996897026;3.60566060253;63
DORAT;63300;45.8956338419;3.48091335909;63
DORE L EGLISE;63220;45.3776442028;3.75676812672;63
DURMIGNAT;63700;46.1968182287;2.89315984455;63
DURTOL;63830;45.7965429295;3.05159715299;63
ECHANDELYS;63980;45.5469529567;3.53131238334;63
EFFIAT;63260;46.0444270814;3.26882771667;63
EGLISENEUVE D ENTRAIGUES;63850;45.4211832681;2.82270295289;63
EGLISENEUVE DES LIARDS;63490;45.5658772497;3.42053251866;63
EGLISENEUVE PRES BILLOM;63160;45.7163424749;3.38987095565;63
EGLISOLLES;63840;45.4686394597;3.87133916451;63
ENNEZAT;63720;45.895678159;3.21640094817;63
ENTRAIGUES;63720;45.8842162628;3.26384627263;63
ENVAL;63530;45.8971595331;3.05295746173;63
ESCOUTOUX;63300;45.8157734773;3.5542890895;63
ESPINASSE;63390;46.0340938449;2.71073825365;63
ESPINCHAL;63850;45.3946444984;2.87909484661;63
ESPIRAT;63160;45.7531766214;3.3349537305;63
ESTANDEUIL;63520;45.6814605393;3.44431665529;63
ESTEIL;63570;45.453054984;3.36737872864;63
FAYET LE CHATEAU;63160;45.6792802707;3.40952344824;63
FAYET RONAYE;63630;45.4189763159;3.53569524449;63
FERNOEL;63620;45.8175774487;2.42216277388;63
AULHAT FLAT;63500;45.5717634419;3.294046648;63
LA FORIE;63600;45.5886957413;3.75371206334;63
FOURNOLS;63980;45.5212211477;3.58921545609;63
GELLES;63740;45.7617631556;2.77069441162;63
GERZAT;63360;45.8279149927;3.15493420222;63
GIAT;63620;45.7993582147;2.47685317783;63
GIGNAT;63340;45.4865085499;3.21841465193;63
GIMEAUX;63200;45.9488128227;3.09815848902;63
GLAINE MONTAIGUT;63160;45.7509787495;3.38638176937;63
LA GODIVELLE;63850;45.389984353;2.91731415419;63
LA GOUTELLE;63230;45.844471607;2.74702322197;63
GOUTTIERES;63390;46.0642315277;2.77508071716;63
GRANDEYROLLES;63320;45.5829881204;3.04671739846;63
GRANDRIF;63600;45.5197967423;3.83458423534;63
GRANDVAL;63890;45.5959407776;3.65123463129;63
HERMENT;63470;45.7634315003;2.56960581546;63
HEUME L EGLISE;63210;45.7212118766;2.72132681759;63
ISSERTEAUX;63270;45.653140809;3.38111745386;63
ISSOIRE;63500;45.5455577894;3.24499324643;63
JOB;63990;45.6284431431;3.7630429463;63
JOZE;63350;45.8682468414;3.30362665352;63
JOZERAND;63460;46.0248498581;3.09894573011;63
JUMEAUX;63570;45.43440961;3.34825518447;63
LABESSETTE;63690;45.4961438957;2.53609023312;63
LACHAUX;63290;45.9923135282;3.59392264341;63
LAMONTGIE;63570;45.4745838897;3.32883718084;63
LANDOGNE;63380;45.8826859815;2.64886685468;63
LAPEYROUSE;63700;46.2316265705;2.87835411182;63
LAPS;63270;45.6712957114;3.26837509243;63
LAQUEUILLE;63820;45.6509383388;2.74601941375;63
LARODDE;63690;45.5243871141;2.55410927855;63
LASTIC;63760;45.7004342968;2.57059072951;63
LA TOUR D AUVERGNE;63680;45.544240217;2.70757823914;63
LEMPDES;63370;45.7724761738;3.19295725075;63
LEMPTY;63190;45.8291540814;3.32957794666;63
LEZOUX;63190;45.8287562383;3.38628504923;63
LIMONS;63290;45.9761150757;3.44572241084;63
LISSEUIL;63440;46.0569589114;2.93429771729;63
LOUBEYRAT;63410;45.9367572324;3.00677386083;63
LUDESSE;63320;45.6156818862;3.09887261026;63
LUSSAT;63360;45.8379405832;3.22624771125;63
LUZILLAT;63350;45.9588040696;3.38536946431;63
MADRIAT;63340;45.4353691789;3.175781685;63
MALAUZAT;63200;45.8602209203;3.06104915998;63
MALINTRAT;63510;45.8108783699;3.19119989954;63
MANGLIEU;63270;45.6117755124;3.35655394687;63
MANZAT;63410;45.944894562;2.94042540915;63
MARAT;63480;45.6728912976;3.68812548894;63
MARCILLAT;63440;46.0775559364;3.03384594494;63
MAREUGHEOL;63340;45.4840734656;3.16169878471;63
MARINGUES;63350;45.9209843347;3.33844645964;63
MARSAC EN LIVRADOIS;63940;45.4804409768;3.72202018487;63
MARSAT;63200;45.872900243;3.08321989305;63
LES MARTRES D ARTIERE;63430;45.8298275148;3.26055281188;63
LES MARTRES DE VEYRE;63730;45.6864206017;3.19978584082;63
MARTRES SUR MORGE;63720;45.9367934098;3.21935374869;63
MAUZUN;63160;45.7042286945;3.42616955931;63
MAYRES;63220;45.3868702112;3.69971432703;63
MAZAYE;63230;45.7848850923;2.87412730178;63
MAZOIRES;63420;45.3952258023;3.04773640705;63
MEDEYROLLES;63220;45.407858055;3.81792966619;63
MEILHAUD;63320;45.5429995885;3.16590025212;63
MENAT;63560;46.1110382839;2.89522075999;63
MENETROL;63200;45.8614463644;3.13296365852;63
MESSEIX;63750;45.6122699559;2.533971784;63
MEZEL;63115;45.7490361428;3.24075330378;63
MIREFLEURS;63730;45.6909304728;3.22523866728;63
MIREMONT;63380;45.9076476666;2.71763320469;63
MOISSAT;63190;45.7783462842;3.35256262892;63
LE MONESTIER;63890;45.5577541247;3.65211264367;63
LA MONNERIE LE MONTEL;63650;45.8732657663;3.6116173358;63
MONS;63310;46.0004480585;3.42241354762;63
MONTAIGUT;63700;46.1800902439;2.80149714867;63
MONTAIGUT LE BLANC;63320;45.5863850519;3.07925191624;63
MONTCEL;63460;46.0145706418;3.06413214387;63
MONT DORE;63240;45.5760999131;2.80995918175;63
MONTEL DE GELAT;63380;45.9390596742;2.58561989591;63
MONTFERMY;63230;45.8710003985;2.79757348907;63
MONTMORIN;63160;45.6915806177;3.35819148283;63
MONTPENSIER;63260;46.0378088494;3.22643917176;63
MONTPEYROUX;63114;45.6253241922;3.20376168016;63
MORIAT;63340;45.4048477206;3.25943853538;63
MOUREUILLE;63700;46.1626033559;2.89026644721;63
CHAMBARON SUR MORGE;63200;45.9678093732;3.15096276782;63
MOZAC;63200;45.8922783904;3.08484211748;63
MURAT LE QUAIRE;63150;45.6038610372;2.75900504923;63
MUROL;63790;45.5865050744;2.92277959567;63
NEBOUZAT;63210;45.7185110259;2.91891004508;63
NERONDE SUR DORE;63120;45.7989836343;3.5070472328;63
NESCHERS;63320;45.5918097021;3.16530927442;63
NEUF EGLISE;63560;46.0981305257;2.86846423252;63
NEUVILLE;63160;45.75084815;3.44292731359;63
NOALHAT;63290;45.918505761;3.46291211176;63
NOHANENT;63830;45.8109222583;3.05794637762;63
NONETTE ORSONNETTE;63340;45.4846982805;3.28374300124;63
NOVACELLES;63220;45.4290595333;3.65737870098;63
OLBY;63210;45.745518501;2.87011507295;63
OLLIERGUES;63880;45.6904370225;3.63491981442;63
OLLOIX;63450;45.6226524872;3.05077529203;63
OLMET;63880;45.7163915803;3.66395528311;63
ORBEIL;63500;45.5711903486;3.26877850823;63
ORCET;63670;45.7054352684;3.1740367528;63
ORCINES;63870;45.7867473066;2.99703586023;63
ORCIVAL;63210;45.6564020975;2.83878096942;63
ORLEAT;63190;45.8596417494;3.43869853549;63
PALLADUC;63550;45.908225301;3.64219943697;63
PARDINES;63500;45.5620015974;3.182451166;63
PARENT;63270;45.6233589577;3.22638862151;63
PARENTIGNAT;63500;45.5313091189;3.28696019987;63
PASLIERES;63290;45.9233858396;3.5081870466;63
PERIGNAT LES SARLIEVE;63170;45.7334187796;3.14276506265;63
PERIGNAT SUR ALLIER;63800;45.7272486864;3.23450898188;63
PERPEZAT;63210;45.6721335766;2.77634650959;63
PERRIER;63500;45.5452957796;3.19913132431;63
PESCHADOIRES;63920;45.8269406268;3.4811849091;63
PESLIERES;63580;45.4378027341;3.47346758756;63
PESSAT VILLENEUVE;63200;45.9230389016;3.15822094053;63
PICHERANDE;63113;45.4694847916;2.79202815154;63
PIGNOLS;63270;45.6495248205;3.28545392206;63
PIONSAT;63330;46.1199954597;2.68534957248;63
PLAUZAT;63730;45.6197285651;3.14814026549;63
PONTAUMUR;63380;45.8601283416;2.68239147553;63
PONT DU CHATEAU;63430;45.7984084969;3.23957738391;63
PONTGIBAUD;63230;45.8268408954;2.85360398183;63
POUZOL;63440;46.0943310427;2.97381798823;63
LES PRADEAUX;63500;45.5132697587;3.29159884788;63
PROMPSAT;63200;45.9450364846;3.07223860162;63
PRONDINES;63470;45.7591745171;2.68428069953;63
PULVERIERES;63230;45.8821936223;2.92228975912;63
PUY GUILLAUME;63290;45.9610998338;3.49732173113;63
PUY ST GULMIER;63470;45.7949000316;2.62744439303;63
LE QUARTIER;63330;46.1220166679;2.76068293896;63
QUEUILLE;63780;45.9728708366;2.83726186484;63
RANDAN;63310;46.0116125087;3.36364426205;63
RAVEL;63190;45.7870275365;3.39484221864;63
REIGNAT;63160;45.7487299142;3.35567413071;63
LA RENAUDIE;63930;45.7414767056;3.70950857493;63
RENTIERES;63420;45.4251236978;3.11962739468;63
RIOM;63200;45.8942667778;3.13246469719;63
RIS;63290;46.0038743026;3.51270074491;63
LA ROCHE BLANCHE;63670;45.7137644349;3.13804954458;63
ROCHE CHARLES LA MAYRAND;63420;45.447450625;3.02047016292;63
ROCHE D AGOUX;63330;46.0409492985;2.64213874431;63
ROCHEFORT MONTAGNE;63210;45.6822657676;2.80889976555;63
LA ROCHE NOIRE;63800;45.7136067003;3.22320975881;63
ROMAGNAT;63540;45.7210583634;3.08824671856;63
ROYAT;63130;45.7578437859;3.04076552996;63
SAILLANT;63840;45.4486696779;3.92581266951;63
STE AGATHE;63120;45.8212374629;3.62274798435;63
ST AGOULIN;63260;46.0402856832;3.1292028282;63
ST ALYRE D ARLANC;63220;45.3674865412;3.62684726981;63
ST ALYRE ES MONTAGNE;63420;45.3796154166;2.97231530365;63
ST AMANT ROCHE SAVINE;63890;45.5783076578;3.60730566057;63
ST AMANT TALLENDE;63450;45.6673371467;3.10961194917;63
ST ANDRE LE COQ;63310;45.9579209834;3.30759631356;63
ST ANGEL;63410;46.0018691299;2.93956309171;63
ST ANTHEME;63660;45.5557096264;3.89624958452;63
ST AVIT;63380;45.8758919248;2.52568725113;63
ST BABEL;63500;45.6026972387;3.30047875727;63
ST BEAUZIRE;63360;45.8545444146;3.184257017;63
ST BONNET LE BOURG;63630;45.4368658908;3.59632655596;63
ST BONNET LE CHASTEL;63630;45.4613295123;3.6383745969;63
ST BONNET LES ALLIER;63800;45.7393749504;3.25532353986;63
ST BONNET PRES ORCIVAL;63210;45.7078488032;2.86424850869;63
ST BONNET PRES RIOM;63200;45.9285193382;3.11628669554;63
STE CATHERINE;63580;45.4508139616;3.47808095492;63
STE CHRISTINE;63390;46.0723087961;2.83140486418;63
ST CIRGUES SUR COUZE;63320;45.5459770641;3.14419958349;63
ST CLEMENT DE VALORGUE;63660;45.5006965349;3.93607974506;63
ST CLEMENT DE REGNAT;63310;45.9980168992;3.29522971;63
ST DENIS COMBARNAZAT;63310;45.9758266274;3.34809938141;63
ST DIER D AUVERGNE;63520;45.6701289344;3.48253379649;63
ST DIERY;63320;45.5401220112;3.00891497802;63
ST DONAT;63680;45.4628524127;2.70421193548;63
ST ELOY LA GLACIERE;63890;45.5636981637;3.56724864306;63
ST ELOY LES MINES;63700;46.1638179584;2.84278214683;63
ST ETIENNE DES CHAMPS;63380;45.8166087877;2.57954692815;63
ST ETIENNE SUR USSON;63580;45.5076408755;3.40099762607;63
ST FERREOL DES COTES;63600;45.536074649;3.69830266756;63
ST FLORET;63320;45.5393613066;3.0936807019;63
ST FLOUR;63520;45.7110854172;3.51007845153;63
ST GAL SUR SIOULE;63440;46.1079395641;2.99416305431;63
ST GENES CHAMPANELLE;63122;45.722927873;2.99890145376;63
ST GENES CHAMPESPE;63850;45.4155027111;2.72512948108;63
ST GENES DU RETZ;63260;46.0629678805;3.2121024758;63
ST GENES LA TOURETTE;63580;45.5179309213;3.48092703199;63
ST GEORGES DE MONS;63780;45.9425789981;2.86525806155;63
ST GEORGES SUR ALLIER;63800;45.7146185494;3.26081077344;63
ST GERMAIN PRES HERMENT;63470;45.7236097881;2.5533478726;63
ST GERMAIN LEMBRON;63340;45.4533133864;3.24296692377;63
ST GERMAIN L HERM;63630;45.4628350355;3.54468862687;63
ST GERVAIS D AUVERGNE;63390;46.0189715375;2.83089717473;63
ST GERVAIS SOUS MEYMONT;63880;45.6698849896;3.61279256951;63
ST GERVAZY;63340;45.4012733362;3.21294721972;63
ST HERENT;63340;45.4603240811;3.14016672935;63
ST HILAIRE LA CROIX;63440;46.0395388751;3.04481120336;63
ST HILAIRE LES MONGES;63380;45.8079835138;2.66518845246;63
ST HILAIRE;63330;46.1055031441;2.61988914983;63
ST IGNAT;63720;45.9198911724;3.273318515;63
ST JACQUES D AMBUR;63230;45.8966831602;2.76646671593;63
ST JEAN D HEURS;63190;45.8149832501;3.44648739262;63
ST JEAN DES OLLIERES;63520;45.6417405578;3.43719352048;63
ST JEAN EN VAL;63490;45.512805827;3.36496437735;63
ST JEAN ST GERVAIS;63570;45.4215952823;3.38756418048;63
ST JULIEN DE COPPEL;63160;45.6901407838;3.31080229183;63
ST JULIEN LA GENESTE;63390;46.0492070067;2.7408717504;63
ST JULIEN PUY LAVEZE;63820;45.6620496707;2.67963503526;63
ST JUST;63600;45.4584826405;3.80945921845;63
ST LAURE;63350;45.8981408483;3.29305031526;63
ST MAIGNER;63330;46.0784044812;2.68604538053;63
ST MARTIN DES OLMES;63600;45.5270156748;3.80419164583;63
ST MARTIN DES PLAINS;63570;45.4950315603;3.311046762;63
ST MARTIN D OLLIERES;63580;45.4170695019;3.44908379911;63
